Filename,Location,datetime,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class,dataset_id
TN_UHFSG_2023-02-02- 09.00-1-11.jpg,Tamil Nadu,2023-02-02 09:00:00,107.0,51.0,91.0,18.0,1.0,6.0,12.0,c_Unhealthy_for_Sensitive_Groups,1
UP_SEV_2023-02-19-14.30-1.jpg,"Knowledge park, Greater Noida",2023-02-19 14:30:00,357.0,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe,1
TN_Good_2023-03-21-08.30-1-50.jpg,Tamil Nadu,2023-03-21 08:30:00,27.0,13.0,27.0,24.0,300.0,35.0,8.0,a_Good,1
MH_UH_2023-02-02- 09.30-1-74.jpg,Mumbai,2023-02-02 09:30:00,182.0,115.8,188.5,25.3,,,9.5,d_Unhealthy,1
BENGR_Good_2023-03-17-08.30-1-407.jpg,Bengaluru,2023-03-17 08:30:00,15.0,4.0,7.0,37.0,288.0,10.0,10.0,a_Good,1
326.jpg,BAF Shaheen College Dhaka,2020-10-28 12:00:00,,90.0,,,,,,b_Moderate,2
MH_Good_2023-03-23-17.00-1-99.jpg,Mumbai,2023-03-23 17:00:00,47.0,14.0,41.0,35.0,6.0,5.0,7.0,a_Good,1
MH_UnFSG_2023-02-17-13.00-2-75.jpg,Mumbai,2023-02-17 13:00:00,140.0,56.0,113.0,61.0,,,,c_Unhealthy_for_Sensitive_Groups,1
DEL_VUnH_2023-02-16-17.00-2-33.jpg,"ITO, Delhi",2023-02-16 17:00:00,293.0,370.0,407.0,77.0,112.0,9.0,109.0,e_Very_Unhealthy,1
Dimapur_UHFSG_2023-02-02- 09.00-3-73.jpg,"Dimapur, Nagaland",2023-02-02 09:00:00,103.0,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Mod_2023-03-04-08.30-1-66.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
DEL_SEV_2023-02-20-14.00-3-106.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
TN_Good_2023-03-21-08.30-2-41.jpg,Tamil Nadu,2023-03-21 08:30:00,27.0,13.0,27.0,24.0,300.0,35.0,8.0,a_Good,1
BIR_UNH_VF_2023-02-02- 15.00-3-40.jpg,"Biratnagar, Nepal",2023-02-02 15:00:00,156.0,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy,1
UP_SEV_2023-02-18-11.00-1-2.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
MH_UnFSG_2023-02-17-13.00-2-13.jpg,Mumbai,2023-02-17 13:00:00,140.0,56.0,113.0,61.0,,,,c_Unhealthy_for_Sensitive_Groups,1
247.jpg,Baridhara J-Block,2020-09-14 14:00:00,,63.0,,,,,,b_Moderate,2
MH_UnFSG_2023-03-08-11.00-1-271.jpg,Mumbai,2023-03-08 11:00:00,124.0,287.0,177.0,,,,85.0,c_Unhealthy_for_Sensitive_Groups,1
UP_SEV_2023-02-20-08.30-1-18.jpg,"Knowledge park, Greater Noida",2023-02-20 08:30:00,331.0,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe,1
TN_Good_2023-02-21-08.30-3-26.jpg,Tamil Nadu,2023-02-21 08:30:00,29.0,29.0,21.0,5.0,301.0,30.0,7.0,a_Good,1
773.jpg,Baridhara J-Block,2020-12-30 17:00:00,,178.0,,,,,,d_Unhealthy,2
TN_MOD_2023-02-09-08.30-2-16.jpg,Tamil Nadu,2023-02-09 08:30:00,78.0,39.0,69.0,11.0,3.0,22.0,6.0,b_Moderate,1
DEL_SEV_2023-02-16-18.00-2-76.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
BENGR_Mod_2023-03-01-08.30-1-151.jpg,Bengaluru,2023-03-01 08:30:00,70.0,35.0,61.0,22.0,244.0,4.0,16.0,b_Moderate,1
TN_Good_2023-03-21-08.30-2-257.jpg,Tamil Nadu,2023-03-21 08:30:00,27.0,13.0,27.0,24.0,300.0,35.0,8.0,a_Good,1
BENGR_Good_2023-03-25-08.30-1-36.jpg,Bengaluru,2023-03-25 08:30:00,32.0,13.0,32.0,31.0,219.0,10.0,20.0,a_Good,1
BIR_UNFSG_VF_2023-02-03-16.00-1-23.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
1712274164540.jpg,,,,,,,,,,b_Moderate,3
123.jpg,Mohammadpur,2020-09-20 17:00:00,,93.0,,,,,,b_Moderate,2
MH_Good_2023-03-22-11.00-1-302.jpg,Mumbai,2023-03-22 11:00:00,49.0,32.0,59.0,46.0,9.0,7.0,17.0,a_Good,1
1059.jpg,Jatrabari,2020-12-12 07:00:00,,207.0,,,,,,e_Very_Unhealthy,2
MH_UN_2023-03-02-08.00-1-166.jpg,Mumbai,2023-03-02 08:00:00,156.0,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy,1
DEL_VUnH_2023-02-16-14.00-3-42.jpg,"ITO, Delhi",2023-02-16 14:00:00,268.0,401.0,325.0,73.0,88.0,16.0,,e_Very_Unhealthy,1
MH_Good_2023-03-22-18.00-1-445.jpg,Mumbai,2023-03-22 18:00:00,47.0,21.0,43.0,37.0,4.0,8.0,7.0,a_Good,1
TN_UN_2023-03-11-08.00-1-146.jpg,Tamil Nadu,2023-03-11 08:00:00,152.0,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy,1
UP_SEV_2023-02-20-08.30-1-49.jpg,"Knowledge park, Greater Noida",2023-02-20 08:30:00,331.0,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe,1
HAR_VUN_2022-10-02-10.00-1-4017.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
BENGR_Good_2023-03-25-08.30-1-10.jpg,Bengaluru,2023-03-25 08:30:00,32.0,13.0,32.0,31.0,219.0,10.0,20.0,a_Good,1
1243.jpg,Banani,2022-04-02 15:00:00,,156.0,,,,,,d_Unhealthy,2
DEL_SEV_2023-02-16-18.00-2-80.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
DEL_SEV_2023-02-20-14.00-3-406.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
BENGR_UHFSG_2023-02-03-08.30-1-3.jpg,Bengaluru,2023-02-03 08:30:00,136.0,76.0,137.0,55.0,228.0,3.0,23.0,c_Unhealthy_for_Sensitive_Groups,1
HAR_VUN_2022-10-02-10.00-1-3161.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
UP_SEV_2023-02-18-11.00-1-68.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
92.JPG,Jatrabari,2020-10-13 06:00:00,,147.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
DEL_SEV_2023-02-20-14.00-3-166.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
BENGR_Mod_2023-03-09-08.30-1-201.jpg,Bengaluru,2023-03-09 08:30:00,51.0,26.0,45.0,16.0,248.0,11.0,14.0,b_Moderate,1
TN_MOD_2023-02-09-08.30-2-12.jpg,Tamil Nadu,2023-02-09 08:30:00,78.0,39.0,69.0,11.0,3.0,22.0,6.0,b_Moderate,1
MH_UN_2023-03-12-13.00-1-204.jpg,Mumbai,2023-03-12 13:00:00,156.0,217.0,122.0,,,,63.0,d_Unhealthy,1
BENGR_UHFSG_2023-02-05-08.30-1-63.jpg,Bengaluru,2023-02-03 08:30:00,111.0,54.0,111.0,39.0,319.0,7.0,29.0,c_Unhealthy_for_Sensitive_Groups,1
BIR_UNH_VF_2023-02-02- 1700-3-73.jpg,"Biratnagar, Nepal",2023-02-02 17:00:00,156.0,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy,1
HAR_VUN_2022-10-02-10.00-1-1489.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
1529.jpg,Banani,2022-09-02 13:00:00,,72.0,,,,,,b_Moderate,2
TN_UN_2023-03-11-08.00-1-41.jpg,Tamil Nadu,2023-03-11 08:00:00,152.0,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy,1
MH_Good_2023-03-22-18.00-1-61.jpg,Mumbai,2023-03-22 18:00:00,47.0,21.0,43.0,37.0,4.0,8.0,7.0,a_Good,1
BENGR_Mod_2023-03-04-08.30-1-526.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
BENGR_Mod_2023-03-06-08.30-1-481.jpg,Bengaluru,2023-03-06 08:30:00,68.0,36.0,59.0,22.0,171.0,5.0,14.0,b_Moderate,1
BENGR_UHFSG_2023-02-03-08.30-1-49.jpg,Bengaluru,2023-02-03 08:30:00,136.0,76.0,137.0,55.0,228.0,3.0,23.0,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Mod_2023-02-23-08.30-1-86.jpg,Bengaluru,2023-02-23 08:30:00,97.0,43.0,78.0,26.0,258.0,10.0,17.0,b_Moderate,1
MH_VUN_2023-02-25-10.00-1-81.jpg,Mumbai,2023-02-25 10:00:00,206.0,343.0,358.0,46.0,55.0,,144.0,e_Very_Unhealthy,1
BENGR_UHFSG_2023-02-09-08.30-1-15.jpg,Bengaluru,2023-02-09 08:30:00,103.0,44.0,80.0,28.0,286.0,14.0,29.0,c_Unhealthy_for_Sensitive_Groups,1
DEL_VUnH_2023-02-16-17.00-1-147.jpg,"ITO, Delhi",2023-02-16 17:00:00,293.0,370.0,407.0,77.0,112.0,9.0,109.0,e_Very_Unhealthy,1
BENGR_Mod_2023-03-04-08.30-1-336.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
MH_UnFSG_2023-02-17-13.00-2-60.jpg,Mumbai,2023-02-17 13:00:00,140.0,56.0,113.0,61.0,,,,c_Unhealthy_for_Sensitive_Groups,1
Dimapur_UHFSG_2023-02-02- 09.00-3-47.jpg,"Dimapur, Nagaland",2023-02-02 09:00:00,103.0,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,1
TN_Good_2023-02-21-08.30-3-136.jpg,Tamil Nadu,2023-02-21 08:30:00,29.0,29.0,21.0,5.0,301.0,30.0,7.0,a_Good,1
UP_SEV_2023-02-20-08.30-1-14.jpg,"Knowledge park, Greater Noida",2023-02-20 08:30:00,331.0,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe,1
BENGR_Good_2023-02-26-08.30-1-16.jpg,Bengaluru,2023-02-26 08:30:00,48.0,24.0,47.0,17.0,210.0,13.0,14.0,a_Good,1
UP_SEV_2023-02-18-11.00-1-91.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
MH_UnFSG_2023-03-10-16.00-1-366.jpg,Mumbai,2023-03-10 16:00:00,141.0,72.0,108.0,,,,63.0,c_Unhealthy_for_Sensitive_Groups,1
HAR_VUN_2022-10-02-10.00-1-3345.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
MH_Good_2023-03-22-18.00-1-13.jpg,Mumbai,2023-03-22 18:00:00,47.0,21.0,43.0,37.0,4.0,8.0,7.0,a_Good,1
1712274707814.jpg,,,,,,,,,,a_Good,3
MH_UnFSG_2023-02-17-13.00-2-72.jpg,Mumbai,2023-02-17 13:00:00,140.0,56.0,113.0,61.0,,,,c_Unhealthy_for_Sensitive_Groups,1
MH_UH_2023-02-18-11.00-1-58.jpg,Mumbai,2023-02-18 11:00:00,151.0,277.0,166.0,41.0,24.0,,,d_Unhealthy,1
1722.jpg,Banani,2022-09-16 15:00:00,,100.0,,,,,,b_Moderate,2
DEL_SEV_2023-02-20-14.00-2-456.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
558.jpg,Baridhara J-Block,2020-12-22 11:00:00,,266.0,,,,,,f_Severe,2
BIR_UNH_VF_2023-02-02- 15.00-2-83.jpg,"Biratnagar, Nepal",2023-02-02 15:00:00,156.0,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy,1
TN_Good_2023-02-27-16.30-2-71.jpg,Tamil Nadu,2023-02-27 16:30:00,43.0,22.0,40.0,36.0,268.0,16.0,7.0,a_Good,1
225.jpg,Mohammadpur,2020-12-09 12:00:00,,54.0,,,,,,b_Moderate,2
BENGR_Mod_2023-02-23-08.30-1-386.jpg,Bengaluru,2023-02-23 08:30:00,97.0,43.0,78.0,26.0,258.0,10.0,17.0,b_Moderate,1
UP_SEV_2023-02-19-14.30-1-35.jpg,"Knowledge park, Greater Noida",2023-02-19 14:30:00,357.0,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe,1
Dimapur_UHFSG_2023-02-02- 09.00-1-71.jpg,"Dimapur, Nagaland",2023-02-02 09:00:00,103.0,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,1
1108.jpg,Gulshan - 1,2021-12-01 17:00:00,,186.0,,,,,,d_Unhealthy,2
1844.jpg,Banani,2022-09-27 13:00:00,,154.0,,,,,,d_Unhealthy,2
1712274168931.jpg,,,,,,,,,,b_Moderate,3
TN_UnFSG_2023-03-03-09.00-1-196.jpg,Tamil Nadu,2023-03-03 09:00:00,121.0,70.0,113.0,21.0,409.0,20.0,18.0,c_Unhealthy_for_Sensitive_Groups,1
1712275466699.jpg,,,,,,,,,,a_Good,3
MH_UN_2023-03-13-10.00-6.jpg,Mumbai,2023-03-13 10:00:00,197.0,114.0,108.0,,,,64.0,d_Unhealthy,1
DEL_SEV_2023-02-16-18.00-1-3.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
1489.jpg,Banani,2022-08-07 16:00:00,,80.0,,,,,,b_Moderate,2
TN_UN_2023-03-11-08.00-1-111.jpg,Tamil Nadu,2023-03-11 08:00:00,152.0,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy,1
BENGR_Mod_2023-03-13-08.30-1-134.jpg,Bengaluru,2023-03-13 08:30:00,53.0,27.0,49.0,22.0,304.0,7.0,16.0,b_Moderate,1
HAR_VUN_2022-10-02-10.00-1-5057.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
MH_UN_2023-03-13-10.00-1-127.jpg,Mumbai,2023-03-13 10:00:00,197.0,114.0,108.0,,,,64.0,d_Unhealthy,1
UP_SEV_2023-02-18-11.00-1-16.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
1740.jpg,Banani,2022-09-18 16:00:00,,159.0,,,,,,d_Unhealthy,2
HAR_VUN_2022-10-02-10.00-1-897.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
DEL_VUnH_2023-02-16-17.00-1-104.jpg,"ITO, Delhi",2023-02-16 17:00:00,293.0,370.0,407.0,77.0,112.0,9.0,109.0,e_Very_Unhealthy,1
BENGR_Mod_2023-03-06-08.30-1-281.jpg,Bengaluru,2023-03-06 08:30:00,68.0,36.0,59.0,22.0,171.0,5.0,14.0,b_Moderate,1
BIR_UNFSG_VF_2023-02-03-16.00-1-72.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
MH_UnFSG_2023-03-14-13.00-1-247.jpg,Mumbai,2023-03-14 13:00:00,138.0,90.0,120.0,143.0,21.0,9.0,16.0,c_Unhealthy_for_Sensitive_Groups,1
TN_MOD_2023-02-09-08.30-1-11.jpg,Tamil Nadu,2023-02-09 08:30:00,78.0,39.0,69.0,11.0,3.0,22.0,6.0,b_Moderate,1
DEL_SEV_2023-02-20-14.00-3-71.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
BENGR_Good_2023-02-27-08.30-1-86.jpg,Bengaluru,2023-02-27 08:30:00,47.0,24.0,46.0,19.0,216.0,8.0,14.0,a_Good,1
MH_VUN_2023-03-05-08.30-2-276.jpg,Mumbai,2023-03-05 08:30:00,284.0,279.0,168.0,33.0,46.0,,100.0,e_Very_Unhealthy,1
BIR_UNH_VF_2023-02-02- 15.00-3-12.jpg,"Biratnagar, Nepal",2023-02-02 15:00:00,156.0,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy,1
1244.jpg,Banani,2022-04-02 15:00:00,,156.0,,,,,,d_Unhealthy,2
BENGR_Good_2023-02-19-08.30-1-42.jpg,Bengaluru,2023-02-19 08:30:00,41.0,20.0,36.0,9.0,165.0,3.0,8.0,a_Good,1
BIR_UNH_VF_2023-02-02- 15.00-4-50.jpg,"Biratnagar, Nepal",2023-02-02 15:00:00,156.0,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy,1
TN_UN_2023-03-06-09.00-1-126.jpg,Tamil Nadu,2023-03-06 09:00:00,161.0,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,1
UP_UHFSG_2023-02-24-08.30-1-181.jpg,"Knowledge park, Greater Noida",2023-02-24 08:30:00,141.0,268.0,180.0,2.0,114.0,10.0,56.0,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Good_2023-02-27-08.30-1-226.jpg,Bengaluru,2023-02-27 08:30:00,47.0,24.0,46.0,19.0,216.0,8.0,14.0,a_Good,1
MH_UN_2023-03-15-15.00-7.jpg,Mumbai,2023-03-15 15:00:00,162.0,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy,1
BIR_UNFSG_VF_2023-02-03-16.00-1-42.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Mod_2023-03-04-08.30-1-96.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
DEL_VUnH_2023-02-16-17.00-2-33.jpg,"ITO, Delhi",2023-02-16 17:00:00,293.0,370.0,407.0,77.0,112.0,9.0,109.0,e_Very_Unhealthy,1
DEL_VUnH_2023-02-16-14.00-3-34.jpg,"ITO, Delhi",2023-02-16 14:00:00,268.0,401.0,325.0,73.0,88.0,16.0,,e_Very_Unhealthy,1
MH_VUN_2023-03-05-08.30-1-111.jpg,Mumbai,2023-03-05 08:30:00,284.0,279.0,168.0,33.0,46.0,,100.0,e_Very_Unhealthy,1
UP_UHFSG_2023-03-06-11.30-1-201.jpg,"Knowledge park, Greater Noida",2023-03-06 11:30:00,104.0,100.0,185.0,8.0,28.0,30.0,44.0,c_Unhealthy_for_Sensitive_Groups,1
DEL_SEV_2023-02-16-18.00-1-18.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
TN_Good_2023-02-27-16.30-1-86.jpg,Tamil Nadu,2023-02-27 16:30:00,43.0,22.0,40.0,36.0,268.0,16.0,7.0,a_Good,1
TN_UnFSG_2023-03-02-08.30-2-116.jpg,Tamil Nadu,2023-03-02 08:30:00,119.0,69.0,106.0,8.0,358.0,22.0,26.0,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Good_2023-02-26-08.30-1-101.jpg,Bengaluru,2023-02-26 08:30:00,48.0,24.0,47.0,17.0,210.0,13.0,14.0,a_Good,1
HAR_VUN_2022-10-02-10.00-1-3129.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
BENGR_Mod_2023-03-04-08.30-1-366.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
1685.jpg,Banani,2022-09-14 16:00:00,,86.0,,,,,,b_Moderate,2
DEL_SEV_2023-02-20-14.00-1-131.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
BENGR_Mod_2023-03-09-08.30-1-356.jpg,Bengaluru,2023-03-09 08:30:00,51.0,26.0,45.0,16.0,248.0,11.0,14.0,b_Moderate,1
DEL_SEV_2023-02-20-14.00-3-151.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
TN_Good_2023-02-21-08.30-2-61.jpg,Tamil Nadu,2023-02-21 08:30:00,29.0,29.0,21.0,5.0,301.0,30.0,7.0,a_Good,1
BIR_UNH_VF_2023-02-02- 15.00-4-3.jpg,"Biratnagar, Nepal",2023-02-02 15:00:00,156.0,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy,1
MH_UH_2023-02-02- 09.30-1-50.jpg,Mumbai,2023-02-02 09:30:00,182.0,115.8,188.5,25.3,,,9.5,d_Unhealthy,1
BENGR_Mod_2023-02-23-08.30-1-391.jpg,Bengaluru,2023-02-23 08:30:00,97.0,43.0,78.0,26.0,258.0,10.0,17.0,b_Moderate,1
UP_UHFSG_2023-03-06-11.30-1-509.jpg,"Knowledge park, Greater Noida",2023-03-06 11:30:00,104.0,100.0,185.0,8.0,28.0,30.0,44.0,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Good_2023-02-27-08.30-1-311.jpg,Bengaluru,2023-02-27 08:30:00,47.0,24.0,46.0,19.0,216.0,8.0,14.0,a_Good,1
MH_Good_2023-03-22-18.00-1-355.jpg,Mumbai,2023-03-22 18:00:00,47.0,21.0,43.0,37.0,4.0,8.0,7.0,a_Good,1
UP_UHFSG_2023-03-06-11.30-1-201.jpg,"Knowledge park, Greater Noida",2023-03-06 11:30:00,104.0,100.0,185.0,8.0,28.0,30.0,44.0,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Good_2023-03-17-08.30-1-442.jpg,Bengaluru,2023-03-17 08:30:00,15.0,4.0,7.0,37.0,288.0,10.0,10.0,a_Good,1
1524.jpg,Banani,2022-09-02 16:00:00,,74.0,,,,,,b_Moderate,2
BIR_UNFSG_VF_2023-02-03-16.00-2-19.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
MH_Good_2023-03-22-11.00-1-169.jpg,Mumbai,2023-03-22 11:00:00,49.0,32.0,59.0,46.0,9.0,7.0,17.0,a_Good,1
UP_UHFSG_2023-02-24-08.30-1-49.jpg,"Knowledge park, Greater Noida",2023-02-24 08:30:00,141.0,268.0,180.0,2.0,114.0,10.0,56.0,c_Unhealthy_for_Sensitive_Groups,1
HAR_VUN_2022-10-02-10.00-1-297.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
MH_UnFSG_2023-03-08-11.00-1-81.jpg,Mumbai,2023-03-08 11:00:00,124.0,287.0,177.0,,,,85.0,c_Unhealthy_for_Sensitive_Groups,1
UP_VUN_2023-03-02-09.00-1-505.jpg,"Knowledge park, Greater Noida",2023-03-02 09:00:00,223.0,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,1
BENGR_Good_2023-02-28-08.30-1-46.jpg,Bengaluru,2023-02-28 08:30:00,37.0,19.0,37.0,18.0,272.0,11.0,21.0,a_Good,1
TN_Good_2023-02-27-16.30-1-66.jpg,Tamil Nadu,2023-02-27 16:30:00,43.0,22.0,40.0,36.0,268.0,16.0,7.0,a_Good,1
1712274712920.jpg,,,,,,,,,,a_Good,3
BENGR_Mod_2023-03-04-08.30-1-86.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
BENGR_UHFSG_2023-02-05-08.30-1-28.jpg,Bengaluru,2023-02-03 08:30:00,111.0,54.0,111.0,39.0,319.0,7.0,29.0,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Good_2023-03-17-08.30-1-330.jpg,Bengaluru,2023-03-17 08:30:00,15.0,4.0,7.0,37.0,288.0,10.0,10.0,a_Good,1
MH_Good_2023-03-23-17.00-1-169.jpg,Mumbai,2023-03-23 17:00:00,47.0,14.0,41.0,35.0,6.0,5.0,7.0,a_Good,1
MH_VUN_2023-02-25-10.00-1-206.jpg,Mumbai,2023-02-25 10:00:00,206.0,343.0,358.0,46.0,55.0,,144.0,e_Very_Unhealthy,1
DEL_SEV_2023-02-20-14.00-2-486.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
1793.jpg,Banani,2022-09-21 16:00:00,,90.0,,,,,,b_Moderate,2
DEL_VUnH_2023-02-16-14.30-1-129.jpg,"ITO, Delhi",2023-02-16 14:30:00,245.0,337.0,272.0,85.0,60.0,28.0,108.0,e_Very_Unhealthy,1
BENGR_UHFSG_2023-02-03-08.30-1-28.jpg,Bengaluru,2023-02-03 08:30:00,136.0,76.0,137.0,55.0,228.0,3.0,23.0,c_Unhealthy_for_Sensitive_Groups,1
1515.jpg,Banani,2022-09-02 14:00:00,,72.0,,,,,,b_Moderate,2
BENGR_Mod_2023-03-04-08.30-1-51.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
BENGR_UHFSG_2023-02-09-08.30-1-33.jpg,Bengaluru,2023-02-09 08:30:00,103.0,44.0,80.0,28.0,286.0,14.0,29.0,c_Unhealthy_for_Sensitive_Groups,1
MH_UN_2023-03-12-13.00-1-351.jpg,Mumbai,2023-03-12 13:00:00,156.0,217.0,122.0,,,,63.0,d_Unhealthy,1
UP_SEV_2023-02-18-11.00-1-43.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
BENGR_Mod_2023-03-04-08.30-1-136.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
BENGR_Good_2023-02-28-08.30-1-211.jpg,Bengaluru,2023-02-28 08:30:00,37.0,19.0,37.0,18.0,272.0,11.0,21.0,a_Good,1
Copy of IMG_2822.JPG,,,,,,,,,,c_Unhealthy_for_Sensitive_Groups,3
HAR_VUN_2022-10-02-10.00-1-4553.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
632.jpg,Baridhara J-Block,2020-12-25 06:00:00,,208.0,,,,,,e_Very_Unhealthy,2
TN_Good_2023-02-27-16.30-2-1.jpg,Tamil Nadu,2023-02-27 16:30:00,43.0,22.0,40.0,36.0,268.0,16.0,7.0,a_Good,1
